#Reg ID X(")    Y(")    LogAge  [Fe/H]VI        logg    E(B-V)  V       eV      VI      eVI     RA(deg) Dec(deg)
6 410 75.74330 -102.83900 10.10000 -1.90199 0.30541 0.03800 22.98 0.17 1.54 0.183848 0.4702102 -15.4353226
6 112011 75.76800 92.49700 10.00000 -2.48540 0.75824 0.07571 22.628 0.007 1.350 0.010 0.51392 -15.43514
6 399 76.05180 -1.22292 9.05000 -1.45694 0.85029 0.03800 22.08 0.06 1.3 0.072111 0.4701245 -15.4635492
6 112278 76.51200 -160.67799 9.90000 -1.90118 0.91503 0.03543 23.011 0.009 1.320 0.011 0.51413 -15.50547
6 112300 76.55800 -496.44400 9.70000 -1.71667 1.08867 0.03209 22.950 0.005 1.209 0.006 0.51417 -15.59872
6 386 76.57740 17.69470 9.70000 -1.46534 0.65138 0.13780 22.79 0.12 1.54 0.134164 0.4699785 -15.4688041
6 385 76.58170 130.11700 9.95000 -3.99293 1.09746 0.03800 22.78 0.09 1.08 0.120416 0.4699773 -15.5000325
6 112376 76.77100 160.01300 9.70000 -1.71631 0.58596 0.03494 22.260 0.008 1.422 0.010 0.51421 -15.41639
6 112447 76.99300 -41.39300 10.30000 -2.51678 0.84116 0.03641 22.834 0.007 1.257 0.012 0.51429 -15.47233
6 112457 77.02500 137.89200 9.90000 -3.48429 1.21914 0.03571 23.007 0.013 1.065 0.018 0.51429 -15.42253
6 112471 77.07200 -708.39301 9.55000 -1.46189 0.91830 0.03251 22.665 0.007 1.287 0.009 0.51433 -15.65761
6 112552 77.36900 -339.42099 9.60000 -1.46301 1.06637 0.03238 22.924 0.008 1.232 0.010 0.51438 -15.55511
6 112564 77.40400 -489.64099 9.95000 -1.90073 0.27115 0.03209 22.565 0.007 1.534 0.008 0.51442 -15.59683
6 112723 77.85700 -4.75400 10.10000 -1.48425 0.70648 0.03641 22.844 0.009 1.378 0.011 0.51454 -15.46214
6 339 79.07980 -30.15220 9.30000 -1.45983 0.86002 0.03800 22.37 0.09 1.31 0.108167 0.4692834 -15.4555133
6 113165 79.18600 36.93800 9.35000 -1.46008 1.12555 0.03661 22.803 0.011 1.210 0.016 0.51492 -15.45058
6 113178 79.22700 -430.03699 9.45000 -1.39404 0.58615 0.04229 22.466 0.005 1.522 0.007 0.51492 -15.58028
6 113480 80.13800 459.45200 9.80000 -1.46836 0.56183 0.03259 22.418 0.005 1.449 0.007 0.51517 -15.33319
6 113555 80.39800 -1.69600 10.15000 -1.74023 0.80714 0.03641 22.899 0.006 1.310 0.010 0.51525 -15.46131
6 113641 80.63200 39.89400 10.15000 -1.74255 0.91923 0.03661 23.077 0.009 1.273 0.013 0.51533 -15.44975
6 113694 80.75400 -149.06900 9.95000 -1.39947 0.40148 0.03543 22.710 0.010 1.459 0.011 0.51538 -15.50225
6 113725 80.81500 34.11000 10.00000 -1.73012 0.92681 0.03661 22.957 0.009 1.266 0.012 0.51538 -15.45136
6 295 81.26100 35.62160 9.60000 -1.71491 0.94201 0.03800 22.71 0.08 1.28 0.1 0.4686775 -15.4737838
6 113846 81.28300 -361.58301 9.90000 -1.72408 0.76080 0.03238 22.641 0.008 1.339 0.009 0.51554 -15.56128
6 113879 81.41100 141.60600 9.85000 -1.47132 0.70239 0.03571 22.683 0.006 1.404 0.010 0.51554 -15.42150
6 113965 81.60300 -325.21899 9.90000 -1.72388 0.55489 0.03238 22.378 0.012 1.438 0.013 0.51562 -15.55117
6 113993 81.71500 -53.65900 8.70000 -1.46612 1.59297 0.05641 22.883 0.010 1.063 0.013 0.51562 -15.47575
6 114014 81.79700 -151.28000 9.75000 -1.71786 0.80772 0.03543 22.605 0.009 1.317 0.011 0.51567 -15.50286
6 114113 82.11300 -134.73801 9.30000 -1.70989 1.18009 0.03705 22.752 0.005 1.170 0.008 0.51575 -15.49825
6 114134 82.18300 140.89500 10.00000 -1.73038 0.98895 0.03571 23.045 0.012 1.242 0.016 0.51575 -15.42169
6 270 82.83020 -102.14500 10.15000 -1.65590 0.41304 0.03800 22.69 0.11 1.43 0.1253 0.4682416 -15.4355154
6 114454 83.22900 99.19100 9.90000 -1.72408 0.91351 0.03571 22.862 0.010 1.277 0.014 0.51608 -15.43328
6 114494 83.37800 127.27300 10.10000 -1.90494 0.28452 0.03571 22.409 0.009 1.457 0.011 0.51613 -15.42547
6 254 83.52000 9.71604 8.95000 -1.45937 0.74847 0.13780 22.13 0.08 1.47 0.0943398 0.4680500 -15.4665878
6 114636 83.84200 44.48600 9.95000 -1.72715 0.95613 0.04661 22.999 0.010 1.270 0.013 0.51625 -15.44847
6 114661 83.90600 214.07201 10.10000 -1.65520 0.41666 0.03494 22.581 0.009 1.413 0.012 0.51625 -15.40136
6 243 84.03620 42.61250 9.90000 -1.47245 0.79030 0.04661 22.84 0.09 1.36 0.108167 0.4679066 -15.4757257
6 114729 84.07600 -713.15399 10.15000 -1.74123 0.93361 0.03262 23.056 0.009 1.254 0.011 0.51633 -15.65892
6 114792 84.26000 120.56700 9.60000 -1.64636 0.55837 0.03571 22.455 0.013 1.508 0.015 0.51638 -15.42733
6 114816 84.32000 71.06600 10.10000 -1.98993 0.93316 0.03661 22.960 0.008 1.244 0.013 0.51638 -15.44108
6 114901 84.57100 -265.27600 9.95000 -1.47526 0.91968 0.03443 23.002 0.012 1.287 0.014 0.51646 -15.53453
6 114915 84.62700 -16.11900 10.30000 -1.75769 0.80238 0.03641 22.964 0.009 1.300 0.012 0.51646 -15.46531
6 114956 84.74600 90.26600 9.95000 -1.90206 0.44080 0.04490 22.479 0.007 1.407 0.010 0.51650 -15.43575
6 114965 84.77600 179.19701 9.05000 -1.70658 1.54400 0.03494 23.074 0.009 1.047 0.014 0.51650 -15.41106
6 232 84.87830 -23.77730 9.50000 -1.71189 1.09050 0.03800 22.80 0.16 1.21 0.178885 0.4676727 -15.4572841
6 115327 85.97300 119.68500 10.05000 -1.73439 0.54251 0.03571 22.511 0.009 1.459 0.012 0.51688 -15.42758
6 206 86.38310 -80.00530 10.20000 -1.49366 0.08605 0.03800 22.24 0.07 1.73 0.0806226 0.4672547 -15.4416652
6 115560 86.72400 -13.59400 9.65000 -1.71537 1.16956 0.03641 23.046 0.010 1.182 0.014 0.51708 -15.46461
6 115655 86.97200 279.13901 10.10000 -1.48507 0.91363 0.03396 23.097 0.010 1.286 0.012 0.51713 -15.38331
6 183 87.89080 -53.10650 9.90000 -1.97538 0.92958 0.06641 22.90 0.09 1.29 0.108167 0.4668359 -15.4491371
6 115925 87.89800 -223.25600 9.95000 -1.47500 0.47487 0.03443 22.455 0.007 1.493 0.010 0.51742 -15.52286
6 115939 87.95900 17.35100 8.70000 -1.46599 1.40504 0.13780 22.834 0.009 1.228 0.013 0.51742 -15.45600
6 115986 88.10400 24.54200 9.45000 -1.46046 0.60271 0.13780 22.507 0.008 1.557 0.009 0.51746 -15.45403
6 116062 88.34900 -319.07800 9.95000 -1.90071 0.42497 0.03238 22.681 0.008 1.442 0.010 0.51754 -15.54947
6 116144 88.62500 225.98599 9.55000 -1.64480 0.30587 0.05396 22.417 0.008 1.501 0.009 0.51763 -15.39806
6 176 88.67160 78.17400 10.10000 -2.99620 1.02017 0.04490 22.90 0.11 1.16 0.136015 0.4666190 -15.4856039
6 116177 88.72100 106.95300 10.05000 -1.98547 0.94556 0.03571 22.944 0.012 1.239 0.018 0.51767 -15.43111
6 116247 88.94700 -86.83400 9.70000 -1.46634 0.88561 0.03705 22.811 0.007 1.323 0.009 0.51771 -15.48494
6 116322 89.21600 42.97300 10.05000 -1.73325 0.82612 0.04661 22.886 0.009 1.324 0.012 0.51779 -15.44889
6 116366 89.37600 -39.79200 9.80000 -1.46833 0.57567 0.03641 22.494 0.009 1.446 0.011 0.51783 -15.47189
6 116410 89.52300 -93.58400 9.75000 -1.39683 0.38898 0.03705 22.598 0.007 1.475 0.009 0.51788 -15.48683
6 167 89.62700 62.87440 9.60000 -1.96621 1.05350 0.03800 22.79 0.10 1.22 0.122066 0.4663536 -15.4813540
6 116462 89.67800 -131.79300 9.75000 -1.89531 0.28302 0.03705 22.660 0.007 1.454 0.009 0.51792 -15.49745
6 116489 89.81200 86.96000 9.95000 -1.47515 0.74763 0.04490 22.804 0.007 1.379 0.011 0.51796 -15.43667
6 116541 89.95600 -4.21000 9.90000 -1.47231 0.60010 0.03641 22.592 0.012 1.433 0.014 0.51800 -15.46200
6 116713 90.62900 -164.51801 9.80000 -1.97132 1.08758 0.03543 22.960 0.008 1.189 0.011 0.51821 -15.50653
6 116967 91.52400 192.83400 10.10000 -1.73642 0.60081 0.03494 22.592 0.008 1.412 0.011 0.51846 -15.40728
6 116971 91.53700 -368.42599 10.00000 -1.72957 0.56312 0.03238 22.494 0.007 1.437 0.009 0.51846 -15.56317
6 116972 91.53700 -83.40300 9.35000 -1.96241 1.29942 0.03705 22.971 0.011 1.124 0.014 0.51846 -15.48400
6 117021 91.72800 -97.92600 10.30000 -1.65390 0.17602 0.03705 22.559 0.010 1.501 0.012 0.51854 -15.48803
6 117080 91.90800 -131.66400 9.90000 -1.65119 0.64544 0.03705 22.675 0.008 1.438 0.010 0.51858 -15.49742
6 117159 92.14900 -280.24701 9.85000 -1.97326 0.92772 0.03443 22.756 0.011 1.250 0.013 0.51867 -15.53867
6 117184 92.26000 -4.14900 10.10000 -1.40373 0.23757 0.03641 22.598 0.007 1.502 0.009 0.51867 -15.46197
6 117299 92.65700 -39.60600 9.95000 -1.47599 0.55145 0.03641 22.574 0.010 1.474 0.012 0.51879 -15.47183
6 117343 92.82600 -8.34900 10.20000 -1.65733 0.70196 0.03641 22.872 0.006 1.374 0.010 0.51883 -15.46314
6 117351 92.84900 76.58000 9.15000 -1.45798 1.21422 0.04490 22.760 0.008 1.188 0.012 0.51883 -15.43956
6 117366 92.91300 323.09900 10.25000 -1.49938 0.63664 0.04375 22.850 0.006 1.408 0.008 0.51883 -15.37108
6 117478 93.27700 -217.23801 9.50000 -1.96288 1.27599 0.03543 23.007 0.012 1.122 0.015 0.51896 -15.52117
6 117533 93.47000 163.13300 10.15000 -1.74072 0.69811 0.03494 22.752 0.006 1.364 0.009 0.51900 -15.41553
6 120 93.48370 -29.19100 10.25000 -1.49934 0.58633 0.03800 22.78 0.13 1.43 0.152643 0.4652823 -15.4557803
6 117601 93.71000 76.50800 10.05000 -1.98558 0.91571 0.04490 22.928 0.012 1.262 0.015 0.51908 -15.43958
6 117606 93.73400 132.54300 9.20000 -1.70839 1.30174 0.03571 22.841 0.012 1.126 0.016 0.51908 -15.42403
6 117665 93.96000 -370.27701 9.75000 -1.71814 0.84671 0.03238 22.639 0.010 1.300 0.011 0.51917 -15.56369
6 117688 94.04500 -75.57800 9.70000 -1.46538 0.75084 0.03705 22.584 0.005 1.367 0.008 0.51921 -15.48183
6 117771 94.37700 -63.61600 9.80000 -1.46839 0.86324 0.06641 22.916 0.007 1.356 0.010 0.51929 -15.47850
6 117802 94.49700 3.17300 9.20000 -1.45975 1.13218 0.03641 22.728 0.008 1.217 0.011 0.51933 -15.45994
6 117813 94.52800 317.60901 10.20000 -1.99981 0.99695 0.03375 23.085 0.008 1.207 0.010 0.51933 -15.37261
6 117818 94.55900 116.73700 9.75000 -1.71806 0.86220 0.03571 22.670 0.011 1.299 0.015 0.51933 -15.42842
6 118113 95.62100 229.73399 9.65000 -1.46403 0.72932 0.05396 22.578 0.005 1.393 0.008 0.51963 -15.39703
6 118173 95.80600 255.93700 10.20000 -1.65733 0.64775 0.03396 22.792 0.010 1.395 0.012 0.51967 -15.38975
6 118299 96.32600 -133.29401 10.15000 -1.99680 0.97105 0.03705 23.102 0.008 1.258 0.011 0.51983 -15.49786
6 118341 96.47500 31.72800 9.95000 -1.72643 0.76670 0.03661 22.705 0.016 1.340 0.018 0.51988 -15.45203
6 100 96.51780 47.37310 9.65000 -1.89649 0.48418 0.03800 22.44 0.06 1.41 0.072111 0.4644395 -15.4770481
6 118391 96.64100 -122.14000 9.70000 -1.71655 0.79028 0.03705 22.532 0.011 1.330 0.013 0.51996 -15.49475
6 98 96.81080 -0.66060 10.20000 -3.00656 0.94088 0.03800 22.81 0.12 1.18 0.15 0.4643581 -15.4637054
6 118498 97.00800 -307.73801 10.25000 -1.49843 0.74135 0.03238 22.954 0.008 1.343 0.009 0.52004 -15.54631
6 118551 97.18400 -379.62201 9.90000 -1.47258 0.85944 0.03238 22.874 0.006 1.310 0.008 0.52013 -15.56628
6 94 97.27130 1.72476 10.15000 -1.48894 0.58582 0.03800 22.73 0.15 1.43 0.161555 0.4642302 -15.4643680
6 118585 97.34900 -6.59500 10.00000 -1.73017 0.86996 0.03641 22.878 0.008 1.294 0.012 0.52013 -15.46267
6 118737 97.97600 -189.10600 10.20000 -1.49366 0.81445 0.03543 23.057 0.011 1.321 0.014 0.52033 -15.51336
6 88 97.97830 56.52970 10.20000 -1.65468 0.14291 0.03800 22.78 0.13 1.62 0.139284 0.4640338 -15.4795916
6 118740 97.99800 -272.95801 10.15000 -1.74123 0.93361 0.03443 23.061 0.010 1.258 0.012 0.52033 -15.53667
6 118766 98.08100 183.26500 10.25000 -1.75168 0.75162 0.03494 22.870 0.009 1.329 0.012 0.52033 -15.40992
6 118828 98.28200 329.03299 9.85000 -1.47020 0.59983 0.04375 22.562 0.004 1.443 0.006 0.52042 -15.36944
6 119070 99.12500 104.16100 9.65000 -1.96620 0.86758 0.05571 22.572 0.008 1.307 0.011 0.52067 -15.43189
6 119188 99.57900 2.80100 10.00000 -1.47771 0.83088 0.03641 22.953 0.008 1.332 0.010 0.52079 -15.46006
6 119199 99.64200 -89.53500 9.60000 -1.71406 1.16890 0.03705 23.005 0.010 1.179 0.012 0.52079 -15.48569
6 119274 99.92100 58.02700 10.20000 -1.49468 0.81022 0.03661 23.025 0.013 1.329 0.016 0.52088 -15.44472
6 119334 100.10200 -209.47099 10.20000 -1.49366 0.69570 0.03543 22.879 0.006 1.373 0.009 0.52096 -15.51903
6 73 100.86400 5.98248 9.80000 -1.46833 0.57567 0.03800 22.50 0.09 1.45 0.102956 0.4632323 -15.4655507
6 119647 101.32800 -192.64000 10.00000 -1.73125 0.64008 0.03543 22.604 0.007 1.411 0.009 0.52129 -15.51433
6 68 101.86900 -2.94264 9.55000 -1.71292 1.16582 0.03800 22.96 0.14 1.18 0.172047 0.4629530 -15.4630715
6 119805 101.94100 -200.48300 9.05000 -1.70646 1.42627 0.03543 22.880 0.014 1.085 0.016 0.52146 -15.51653
6 67 102.23900 100.74100 10.30000 -1.65740 0.35792 0.05571 22.78 0.11 1.47 0.1253 0.4628503 -15.4918724
6 119942 102.41800 99.93400 10.00000 -1.98272 0.72125 0.05571 22.682 0.007 1.383 0.010 0.52158 -15.43308
6 119958 102.48200 47.65900 10.15000 -1.48897 0.62917 0.03661 22.776 0.007 1.411 0.010 0.52162 -15.44758
6 119996 102.63700 -42.32400 10.25000 -2.50995 1.02134 0.03641 23.095 0.008 1.189 0.012 0.52167 -15.47258
6 120214 103.38500 13.24700 9.95000 -1.47605 0.60120 0.03661 22.635 0.009 1.452 0.010 0.52188 -15.45714
6 120349 103.87600 -170.36501 10.20000 -3.00656 1.09374 0.03543 23.066 0.013 1.120 0.015 0.52204 -15.50817
6 120509 104.46000 284.54599 10.25000 -2.00606 0.81226 0.03396 22.927 0.007 1.316 0.009 0.52217 -15.38178
6 120556 104.60600 410.28900 10.25000 -1.90772 0.40199 0.04289 22.484 0.009 1.375 0.010 0.52221 -15.34686
6 120580 104.70000 98.60800 10.00000 -1.98116 0.65901 0.05571 22.574 0.007 1.396 0.009 0.52225 -15.43344
6 57 105.16700 48.34480 9.40000 -1.46025 1.17706 0.03800 22.93 0.09 1.2 0.114018 0.4620370 -15.4773180
6 120782 105.53300 -519.70599 10.10000 -1.73593 0.82351 0.03209 22.873 0.004 1.299 0.007 0.52250 -15.60520
6 120886 105.91800 -117.93900 10.20000 -2.00137 0.90451 0.03705 23.040 0.008 1.283 0.012 0.52263 -15.49358
6 120896 105.94600 257.53500 10.15000 -1.74026 0.83750 0.03396 22.950 0.008 1.297 0.010 0.52263 -15.38931
6 52 106.42200 94.41290 9.25000 -1.95941 1.22165 0.05571 22.75 0.12 1.16 0.15 0.4616882 -15.4901147
6 121072 106.69100 -301.34500 9.75000 -1.96963 1.20023 0.03443 23.094 0.015 1.146 0.019 0.52283 -15.54453
6 121220 107.24800 -22.39800 9.65000 -1.46407 0.76996 0.03641 22.565 0.009 1.354 0.012 0.52300 -15.46706
6 121265 107.44700 -37.24900 10.15000 -1.99665 0.85065 0.03641 22.918 0.006 1.308 0.010 0.52304 -15.47117
6 121393 107.87000 33.33100 9.95000 -1.47509 0.63839 0.03661 22.639 0.007 1.413 0.009 0.52317 -15.45158
6 121466 108.19800 121.37600 9.90000 -1.97500 0.89358 0.03571 22.759 0.009 1.269 0.012 0.52325 -15.42711
6 121484 108.26000 -96.54500 10.15000 -1.48958 0.83019 0.03705 23.023 0.008 1.317 0.010 0.52329 -15.48764
6 41 108.50000 38.50450 9.85000 -1.47023 0.85836 0.03800 22.87 0.09 1.32 0.108167 0.4611112 -15.4745846
6 121565 108.57500 -22.61200 9.85000 -1.97454 0.91490 0.03641 22.784 0.011 1.275 0.014 0.52338 -15.46711
6 121571 108.59300 290.75699 10.15000 -1.48894 0.84785 0.03396 23.057 0.006 1.304 0.008 0.52338 -15.38006
6 40 108.64100 82.58180 9.60000 -1.71516 1.08466 0.03800 22.93 0.17 1.23 0.192354 0.4610719 -15.4868283
6 121640 108.88300 -56.54900 10.20000 -1.49370 0.74287 0.03641 22.942 0.008 1.353 0.011 0.52346 -15.47653
6 121660 108.97500 -189.61600 10.10000 -1.43297 0.44725 0.03543 22.556 0.006 1.504 0.007 0.52350 -15.51350
6 121795 109.56500 265.07999 10.15000 -1.48958 0.78787 0.03396 22.970 0.008 1.340 0.012 0.52367 -15.38719
6 121857 109.84700 -232.92500 10.05000 -1.98560 0.87575 0.03443 22.837 0.016 1.268 0.018 0.52375 -15.52553
6 121974 110.32800 167.48300 10.30000 -1.75910 0.74031 0.03494 22.906 0.006 1.344 0.010 0.52388 -15.41430
6 122027 110.57600 -23.32700 10.15000 -1.99540 0.98825 0.03641 23.055 0.007 1.216 0.011 0.52396 -15.46731
6 122070 110.72500 -18.08900 9.95000 -1.90098 0.24349 0.03641 22.454 0.010 1.527 0.013 0.52400 -15.46586
6 122175 111.20800 43.27700 9.65000 -1.64676 0.54506 0.03661 22.555 0.013 1.522 0.014 0.52413 -15.44881
6 122425 112.20000 -23.60000 9.85000 -1.70131 0.78237 0.03641 22.656 0.007 1.334 0.009 0.52442 -15.46739
6 122438 112.24700 116.69100 9.45000 -1.46058 1.20032 0.03571 23.004 0.009 1.187 0.012 0.52442 -15.42842
6 122589 112.95200 -256.08301 10.05000 -1.73312 0.68096 0.03443 22.660 0.007 1.375 0.009 0.52467 -15.53197
6 122991 114.53800 -285.68201 10.15000 -1.90768 0.55770 0.03443 22.614 0.006 1.459 0.009 0.52513 -15.54019
6 123064 114.88300 -94.49600 9.75000 -1.71827 1.03872 0.03705 22.931 0.012 1.230 0.014 0.52521 -15.48708
6 19 115.23000 -1.15596 10.05000 -1.48092 0.48964 0.03800 22.56 0.11 1.49 0.136015 0.4592418 -15.4635678
6 123332 116.09000 2.20500 10.00000 -1.47786 0.68692 0.03538 22.734 0.009 1.392 0.011 0.52554 -15.46022
6 123421 116.46700 -79.46200 9.65000 -1.71523 0.71776 0.03490 22.392 0.006 1.359 0.007 0.52567 -15.48292
6 123426 116.47300 -27.13100 9.75000 -1.71811 0.88422 0.07443 22.826 0.009 1.337 0.012 0.52567 -15.46836
6 123466 116.64900 46.07400 8.75000 -1.96325 1.30675 0.03540 22.270 0.013 1.081 0.017 0.52571 -15.44803
6 123511 116.84500 548.97699 10.30000 -2.51663 1.00686 0.03219 23.088 0.005 1.188 0.008 0.52575 -15.30833
6 123560 117.02600 258.45401 10.20000 -1.65733 0.71014 0.03396 22.878 0.008 1.367 0.010 0.52579 -15.38903
6 123592 117.15200 226.41400 10.05000 -1.48250 0.85353 0.03464 23.050 0.012 1.341 0.014 0.52583 -15.39794
6 123643 117.39500 219.23801 10.10000 -1.48428 0.79717 0.03464 22.958 0.011 1.331 0.014 0.52592 -15.39994
6 123668 117.51000 -265.11801 10.05000 -1.73256 0.74565 0.03443 22.746 0.008 1.342 0.011 0.52596 -15.53447
6 123673 117.52900 174.57300 10.05000 -1.98756 0.84184 0.03464 22.824 0.011 1.307 0.014 0.52596 -15.41233
6 123739 117.83400 144.46100 9.65000 -1.64676 0.50965 0.03462 22.510 0.007 1.542 0.009 0.52604 -15.42069
6 10 118.27000 91.08470 9.50000 -1.71185 0.81041 0.03800 22.39 0.09 1.32 0.114018 0.4583972 -15.4891902
6 123847 118.32300 -67.76300 9.70000 -1.71661 1.00670 0.03538 22.837 0.011 1.239 0.013 0.52621 -15.47967
6 123932 118.68200 22.27100 9.80000 -1.71996 1.05178 0.03540 22.988 0.010 1.223 0.012 0.52629 -15.45464
6 124010 119.03700 -299.94199 9.75000 -1.39682 0.30500 0.03443 22.589 0.010 1.509 0.011 0.52642 -15.54414
6 124146 119.69400 66.20500 10.20000 -1.49364 0.75311 0.03540 23.000 0.010 1.355 0.012 0.52658 -15.44244
6 124214 119.97600 -145.91701 9.90000 -1.90118 0.60247 0.03327 22.610 0.007 1.479 0.008 0.52667 -15.50136
6 124381 120.76300 -105.12900 10.25000 -1.49843 0.76816 0.03490 22.994 0.009 1.335 0.011 0.52688 -15.49003
6 124388 120.77900 -64.55400 10.10000 -1.48428 0.88554 0.03538 23.103 0.006 1.299 0.009 0.52688 -15.47875
6 124503 121.27900 274.73300 10.10000 -1.73817 0.73950 0.03408 22.813 0.007 1.367 0.009 0.52704 -15.38453
6 124589 121.68600 -471.76199 10.30000 -1.50456 0.72692 0.03209 22.947 0.006 1.347 0.007 0.52717 -15.59189
6 125145 124.36600 -253.89799 8.80000 -1.71401 1.61821 0.08317 23.070 0.013 1.081 0.015 0.52796 -15.53136
6 125198 124.58700 -249.10100 10.30000 -2.51694 0.98323 0.03317 23.052 0.016 1.198 0.018 0.52800 -15.53003
6 125366 125.27800 37.10200 9.80000 -1.46848 0.93658 0.03540 22.913 0.009 1.287 0.013 0.52821 -15.45053
6 125692 126.88700 -155.68500 10.05000 -1.48109 0.74867 0.03327 22.851 0.007 1.363 0.009 0.52867 -15.50408
6 125795 127.46000 -12.43700 10.10000 -2.49337 0.89221 0.07443 22.904 0.006 1.287 0.009 0.52883 -15.46428
6 125954 128.25301 74.81500 10.30000 -2.51663 0.69914 0.03540 22.605 0.007 1.312 0.009 0.52904 -15.44006
6 126197 129.36700 274.23401 10.05000 -1.48145 0.92360 0.03408 23.079 0.006 1.287 0.009 0.52933 -15.38467
6 126417 130.52800 192.58800 10.25000 -1.73739 0.69600 0.03464 22.818 0.005 1.357 0.009 0.52971 -15.40733
6 126540 131.12700 171.75200 10.25000 -2.00606 0.81226 0.03464 22.928 0.011 1.320 0.014 0.52988 -15.41311
6 126561 131.24001 -91.24800 10.15000 -1.65594 0.43088 0.03490 22.678 0.003 1.416 0.006 0.52992 -15.48617
6 126833 132.77000 -114.17000 10.25000 -3.51421 1.12742 0.03490 23.092 0.011 1.084 0.014 0.53038 -15.49256
6 126938 133.23000 73.51300 10.00000 -1.72947 0.80753 0.03540 22.801 0.010 1.319 0.013 0.53046 -15.44042
6 126947 133.25301 -453.90601 9.70000 -1.64775 0.65237 0.03223 22.580 0.005 1.443 0.006 0.53050 -15.58692
6 127015 133.62300 72.72900 10.05000 -1.90431 0.46486 0.03540 22.603 0.008 1.396 0.010 0.53058 -15.44064
6 127339 135.36501 -114.45100 10.10000 -1.40373 0.47702 0.03490 22.834 0.006 1.401 0.007 0.53108 -15.49261
6 127383 135.56200 280.88501 10.15000 -1.74028 0.55702 0.03408 22.565 0.005 1.427 0.008 0.53113 -15.38281
6 127414 135.74001 -9.95500 10.10000 -1.73598 0.67444 0.03538 22.691 0.008 1.374 0.009 0.53121 -15.46358
6 127609 136.90800 269.47501 9.90000 -1.47234 0.44722 0.03408 22.393 0.007 1.508 0.008 0.53154 -15.38597
6 127637 137.07899 -123.33600 9.55000 -1.96380 0.78530 0.12490 22.590 0.010 1.430 0.011 0.53158 -15.49508
6 127788 137.84599 456.52200 9.55000 -1.96454 0.90567 0.12238 22.793 0.007 1.384 0.008 0.53179 -15.33403
6 128161 139.97900 24.78700 9.80000 -1.46968 0.99602 0.03540 23.052 0.010 1.283 0.013 0.53242 -15.45394
6 128351 141.13100 -106.49800 10.10000 -1.48425 0.72478 0.03490 22.867 0.007 1.363 0.009 0.53275 -15.49042
6 128390 141.30800 -104.31400 10.05000 -1.73256 0.79590 0.03490 22.811 0.007 1.323 0.009 0.53283 -15.48981
6 128638 142.87100 20.56400 9.95000 -1.65151 0.29061 0.03540 22.434 0.008 1.484 0.009 0.53325 -15.45511
6 128996 144.85001 88.34300 10.30000 -1.75764 0.89910 0.03462 23.090 0.009 1.258 0.011 0.53383 -15.43628
6 129027 145.02499 -123.94800 9.80000 -1.46836 0.85576 0.08490 22.965 0.006 1.379 0.009 0.53388 -15.49525
6 129106 145.48399 -189.07100 9.35000 -1.71040 1.36928 0.03327 23.090 0.009 1.104 0.012 0.53404 -15.51336
6 129128 145.65800 -124.66900 9.85000 -1.70131 0.80294 0.08490 22.843 0.010 1.386 0.012 0.53408 -15.49547
6 129292 146.59599 23.04600 10.15000 -1.74023 0.80714 0.03540 22.896 0.007 1.307 0.010 0.53433 -15.45442
6 129316 146.78000 115.40800 10.20000 -2.00132 0.85580 0.03462 22.956 0.006 1.302 0.010 0.53438 -15.42878
6 129376 147.03300 320.73001 10.00000 -1.47771 0.77577 0.03336 22.872 0.008 1.350 0.013 0.53446 -15.37175
6 129482 147.73900 -8.20100 10.00000 -1.47802 0.90567 0.03538 23.023 0.005 1.291 0.008 0.53467 -15.46311
6 129544 148.14500 -309.89801 10.30000 -1.50456 0.64222 0.03195 22.847 0.007 1.385 0.009 0.53479 -15.54692
6 129610 148.50400 -249.10300 10.10000 -1.73809 0.56765 0.03317 22.577 0.009 1.441 0.010 0.53492 -15.53003
6 129629 148.63499 20.68300 10.15000 -1.48974 0.70355 0.03540 22.852 0.007 1.375 0.010 0.53492 -15.45508
6 129678 149.00400 388.54800 10.10000 -1.73654 0.85435 0.03295 22.925 0.007 1.294 0.009 0.53500 -15.35289
6 129919 150.73700 172.79100 10.20000 -2.00118 0.80168 0.03464 22.834 0.008 1.302 0.011 0.53550 -15.41283
6 129953 150.97400 16.10100 10.20000 -1.49366 0.81445 0.03540 23.055 0.006 1.319 0.009 0.53558 -15.45636
6 129981 151.15300 33.87300 9.95000 -1.97834 1.00747 0.03540 22.953 0.010 1.220 0.013 0.53563 -15.45142
6 130058 151.65100 -102.89700 10.15000 -1.48955 0.88599 0.03490 23.106 0.007 1.298 0.009 0.53579 -15.48942
6 130076 151.84801 69.56800 10.05000 -1.73261 0.81304 0.03540 22.836 0.009 1.310 0.012 0.53583 -15.44150
6 130196 152.63100 19.46900 9.95000 -1.47520 0.87380 0.03540 22.943 0.006 1.308 0.008 0.53608 -15.45542
6 130287 153.23399 -62.41200 10.15000 -1.48891 0.86830 0.03538 23.104 0.006 1.303 0.008 0.53625 -15.47817
6 130296 153.27800 -135.35800 9.95000 -1.72643 0.52477 0.08490 22.555 0.006 1.515 0.007 0.53625 -15.49842
6 130426 154.19299 -374.34601 10.05000 -1.73304 0.58145 0.03195 22.522 0.007 1.421 0.009 0.53654 -15.56481
6 130517 154.78101 3.08100 9.95000 -1.47503 0.50041 0.03538 22.484 0.007 1.482 0.008 0.53671 -15.45997
